str_date,Negative,Neutral,Positive,Logoff,Logon,Connect,Disconnect
03-10-2010,4.0,1.0,6.0,6.0,7.0,13.0,13.0
03-11-2010,8.0,0.0,3.0,7.0,7.0,14.0,14.0
03-12-2010,6.0,1.0,4.0,5.0,5.0,13.0,13.0
03-15-2010,5.0,0.0,5.0,2.0,3.0,10.0,10.0
03-16-2010,1.0,0.0,10.0,6.0,7.0,14.0,14.0
03-17-2010,3.0,0.0,7.0,3.0,4.0,9.0,9.0
03-18-2010,3.0,0.0,2.0,6.0,8.0,14.0,14.0
03-19-2010,5.0,1.0,5.0,6.0,6.0,13.0,13.0
03-22-2010,6.0,0.0,5.0,2.0,3.0,10.0,10.0
03-23-2010,6.0,2.0,3.0,4.0,5.0,12.0,11.0
03-24-2010,5.0,0.0,6.0,6.0,6.0,11.0,11.0
03-25-2010,5.0,0.0,6.0,3.0,4.0,10.0,10.0
03-26-2010,5.0,0.0,6.0,5.0,6.0,13.0,13.0
03-29-2010,3.0,0.0,8.0,5.0,6.0,12.0,12.0
03-30-2010,5.0,0.0,6.0,3.0,4.0,11.0,11.0
03-31-2010,3.0,0.0,8.0,4.0,5.0,11.0,11.0
04-01-2010,5.0,0.0,6.0,5.0,6.0,13.0,13.0
04-05-2010,5.0,2.0,4.0,6.0,8.0,12.0,12.0
04-06-2010,5.0,0.0,6.0,5.0,4.0,11.0,11.0
04-07-2010,3.0,2.0,6.0,5.0,6.0,12.0,12.0
04-08-2010,5.0,0.0,6.0,4.0,5.0,12.0,12.0
04-09-2010,4.0,1.0,6.0,4.0,5.0,11.0,11.0
04-12-2010,5.0,1.0,5.0,6.0,6.0,11.0,11.0
04-13-2010,2.0,0.0,8.0,5.0,6.0,13.0,13.0
04-14-2010,6.0,0.0,5.0,3.0,4.0,10.0,10.0
04-15-2010,5.0,1.0,4.0,5.0,6.0,12.0,12.0
04-16-2010,4.0,2.0,5.0,5.0,5.0,13.0,13.0
04-19-2010,2.0,0.0,9.0,2.0,2.0,10.0,10.0
04-20-2010,3.0,0.0,8.0,3.0,4.0,10.0,10.0
04-21-2010,5.0,0.0,5.0,3.0,4.0,11.0,11.0
04-22-2010,7.0,1.0,3.0,4.0,5.0,12.0,12.0
04-23-2010,1.0,1.0,9.0,3.0,4.0,11.0,11.0
04-26-2010,3.0,1.0,7.0,3.0,3.0,11.0,11.0
04-27-2010,3.0,1.0,7.0,5.0,6.0,12.0,12.0
04-28-2010,7.0,1.0,3.0,6.0,7.0,14.0,14.0
04-29-2010,0.0,2.0,9.0,3.0,4.0,11.0,11.0
04-30-2010,4.0,2.0,5.0,3.0,4.0,10.0,10.0
05-03-2010,4.0,0.0,7.0,6.0,7.0,13.0,13.0
05-04-2010,3.0,0.0,2.0,5.0,6.0,13.0,13.0
05-05-2010,3.0,0.0,4.0,5.0,6.0,12.0,12.0
05-06-2010,2.0,1.0,8.0,3.0,4.0,11.0,11.0
05-07-2010,3.0,0.0,8.0,2.0,4.0,10.0,9.0
05-10-2010,7.0,0.0,4.0,5.0,6.0,12.0,12.0
05-11-2010,8.0,1.0,1.0,2.0,3.0,9.0,9.0
05-12-2010,5.0,0.0,6.0,3.0,4.0,11.0,11.0
05-13-2010,6.0,1.0,4.0,4.0,5.0,11.0,10.0
05-14-2010,5.0,1.0,5.0,2.0,3.0,10.0,10.0
05-17-2010,3.0,0.0,8.0,6.0,7.0,13.0,13.0
05-18-2010,7.0,1.0,3.0,4.0,5.0,12.0,12.0
05-19-2010,4.0,1.0,6.0,4.0,4.0,10.0,10.0
05-20-2010,4.0,1.0,6.0,3.0,3.0,11.0,10.0
05-21-2010,7.0,0.0,4.0,5.0,6.0,12.0,12.0
05-24-2010,2.0,1.0,8.0,5.0,6.0,13.0,13.0
05-25-2010,2.0,0.0,9.0,2.0,3.0,10.0,10.0
05-26-2010,2.0,1.0,8.0,6.0,7.0,13.0,13.0
05-27-2010,4.0,0.0,7.0,2.0,2.0,10.0,10.0
05-28-2010,2.0,2.0,7.0,5.0,6.0,13.0,13.0
06-01-2010,2.0,0.0,8.0,2.0,2.0,9.0,9.0
06-02-2010,5.0,0.0,6.0,4.0,5.0,12.0,12.0
06-03-2010,7.0,0.0,4.0,4.0,5.0,10.0,10.0
06-04-2010,3.0,0.0,8.0,6.0,7.0,14.0,14.0
06-07-2010,5.0,0.0,6.0,3.0,3.0,11.0,11.0
06-08-2010,4.0,0.0,7.0,3.0,4.0,10.0,10.0
06-09-2010,3.0,0.0,8.0,6.0,7.0,14.0,14.0
06-10-2010,6.0,0.0,5.0,6.0,6.0,12.0,12.0
06-11-2010,3.0,1.0,7.0,2.0,3.0,10.0,10.0
06-14-2010,5.0,0.0,6.0,6.0,6.0,14.0,14.0
06-15-2010,5.0,1.0,5.0,7.0,8.0,14.0,14.0
06-16-2010,1.0,1.0,9.0,2.0,3.0,10.0,10.0
06-17-2010,3.0,1.0,6.0,3.0,4.0,10.0,10.0
06-18-2010,5.0,0.0,6.0,5.0,6.0,12.0,12.0
06-21-2010,9.0,0.0,2.0,4.0,4.0,11.0,11.0
06-22-2010,3.0,1.0,7.0,6.0,7.0,13.0,13.0
06-23-2010,3.0,1.0,7.0,4.0,4.0,12.0,12.0
06-24-2010,2.0,1.0,8.0,4.0,5.0,12.0,12.0
06-25-2010,5.0,0.0,6.0,2.0,3.0,10.0,10.0
06-28-2010,5.0,0.0,6.0,6.0,7.0,14.0,14.0
06-29-2010,6.0,0.0,4.0,3.0,4.0,11.0,11.0
06-30-2010,4.0,0.0,7.0,3.0,4.0,11.0,11.0
07-01-2010,5.0,0.0,5.0,3.0,4.0,11.0,11.0
07-02-2010,6.0,0.0,5.0,6.0,7.0,13.0,12.0
07-06-2010,5.0,0.0,6.0,2.0,2.0,9.0,9.0
07-07-2010,4.0,0.0,7.0,4.0,5.0,12.0,12.0
07-08-2010,3.0,1.0,7.0,4.0,5.0,12.0,11.0
07-09-2010,4.0,0.0,7.0,6.0,6.0,11.0,11.0
07-12-2010,4.0,0.0,7.0,3.0,4.0,10.0,10.0
07-13-2010,8.0,0.0,3.0,3.0,4.0,11.0,11.0
07-14-2010,6.0,0.0,5.0,2.0,3.0,10.0,10.0
07-15-2010,7.0,0.0,4.0,6.0,7.0,13.0,13.0
07-16-2010,3.0,2.0,6.0,6.0,7.0,12.0,12.0
07-19-2010,5.0,1.0,5.0,5.0,6.0,13.0,13.0
07-20-2010,9.0,0.0,2.0,3.0,3.0,10.0,10.0
07-21-2010,1.0,0.0,10.0,2.0,3.0,7.0,7.0
07-22-2010,5.0,0.0,6.0,3.0,3.0,11.0,11.0
07-23-2010,8.0,0.0,3.0,6.0,7.0,13.0,13.0
07-26-2010,0.0,0.0,2.0,2.0,3.0,9.0,9.0
07-27-2010,5.0,2.0,4.0,5.0,6.0,12.0,12.0
07-28-2010,4.0,1.0,6.0,6.0,7.0,14.0,14.0
07-29-2010,8.0,0.0,3.0,2.0,3.0,9.0,9.0
07-30-2010,5.0,1.0,5.0,7.0,7.0,14.0,14.0
08-02-2010,6.0,0.0,5.0,2.0,2.0,10.0,10.0
08-03-2010,8.0,0.0,3.0,5.0,6.0,10.0,10.0
08-04-2010,4.0,0.0,7.0,5.0,7.0,13.0,12.0
08-05-2010,5.0,0.0,6.0,7.0,7.0,13.0,13.0
08-06-2010,1.0,0.0,10.0,2.0,3.0,10.0,10.0
08-09-2010,3.0,1.0,7.0,6.0,7.0,13.0,13.0
08-10-2010,6.0,0.0,5.0,6.0,7.0,13.0,13.0
08-11-2010,3.0,1.0,7.0,4.0,5.0,11.0,11.0
08-12-2010,3.0,0.0,8.0,5.0,5.0,13.0,13.0
08-13-2010,5.0,0.0,6.0,7.0,8.0,13.0,13.0
08-16-2010,8.0,1.0,2.0,2.0,3.0,10.0,10.0
08-17-2010,6.0,0.0,4.0,4.0,5.0,12.0,12.0
08-18-2010,4.0,1.0,6.0,3.0,3.0,10.0,10.0
08-19-2010,3.0,0.0,8.0,2.0,2.0,10.0,10.0
08-20-2010,3.0,0.0,8.0,6.0,7.0,14.0,14.0
08-23-2010,3.0,1.0,7.0,4.0,4.0,12.0,12.0
08-24-2010,4.0,1.0,6.0,7.0,8.0,14.0,14.0
08-25-2010,7.0,0.0,4.0,3.0,4.0,11.0,11.0
08-26-2010,6.0,0.0,5.0,3.0,4.0,11.0,11.0
08-27-2010,5.0,0.0,6.0,5.0,6.0,13.0,13.0
08-30-2010,3.0,1.0,7.0,2.0,3.0,10.0,10.0
08-31-2010,2.0,0.0,7.0,3.0,4.0,11.0,11.0
09-01-2010,5.0,0.0,6.0,4.0,5.0,12.0,12.0
09-02-2010,3.0,1.0,6.0,6.0,6.0,13.0,12.0
09-03-2010,5.0,1.0,4.0,2.0,3.0,10.0,10.0
09-07-2010,4.0,0.0,7.0,6.0,7.0,12.0,12.0
09-08-2010,4.0,0.0,7.0,5.0,5.0,10.0,10.0
09-09-2010,4.0,0.0,7.0,5.0,6.0,12.0,12.0
09-10-2010,6.0,1.0,4.0,5.0,6.0,11.0,11.0
09-13-2010,0.0,0.0,11.0,6.0,7.0,14.0,14.0
09-14-2010,5.0,0.0,6.0,3.0,3.0,11.0,11.0
09-15-2010,3.0,0.0,8.0,7.0,8.0,13.0,13.0
09-16-2010,3.0,1.0,7.0,3.0,3.0,10.0,10.0
09-17-2010,2.0,0.0,9.0,5.0,6.0,11.0,11.0
09-20-2010,5.0,0.0,6.0,5.0,6.0,12.0,12.0
09-21-2010,4.0,0.0,7.0,2.0,3.0,10.0,10.0
09-22-2010,4.0,0.0,7.0,2.0,3.0,9.0,9.0
09-23-2010,4.0,0.0,7.0,4.0,5.0,12.0,12.0
09-24-2010,3.0,0.0,8.0,6.0,7.0,13.0,13.0
09-27-2010,5.0,0.0,6.0,3.0,4.0,11.0,11.0
09-28-2010,1.0,3.0,7.0,6.0,8.0,14.0,14.0
09-29-2010,3.0,1.0,7.0,4.0,3.0,11.0,11.0
09-30-2010,6.0,0.0,5.0,3.0,4.0,11.0,11.0
10-01-2010,6.0,0.0,5.0,2.0,3.0,9.0,9.0
10-04-2010,6.0,0.0,5.0,6.0,7.0,14.0,14.0
10-05-2010,5.0,0.0,6.0,6.0,7.0,14.0,14.0
10-06-2010,6.0,0.0,5.0,6.0,7.0,12.0,12.0
10-07-2010,6.0,0.0,5.0,4.0,5.0,12.0,12.0
10-08-2010,5.0,0.0,6.0,4.0,5.0,11.0,11.0
10-11-2010,6.0,0.0,5.0,6.0,7.0,14.0,14.0
10-12-2010,5.0,2.0,4.0,6.0,7.0,12.0,12.0
10-13-2010,4.0,0.0,7.0,3.0,4.0,10.0,10.0
10-14-2010,3.0,0.0,6.0,3.0,4.0,9.0,9.0
10-15-2010,2.0,0.0,5.0,5.0,6.0,12.0,12.0
10-18-2010,7.0,1.0,3.0,4.0,4.0,11.0,11.0
10-19-2010,4.0,0.0,7.0,6.0,6.0,13.0,13.0
10-20-2010,4.0,1.0,6.0,4.0,5.0,12.0,12.0
10-21-2010,3.0,1.0,7.0,3.0,3.0,11.0,10.0
10-22-2010,5.0,1.0,3.0,5.0,6.0,13.0,13.0
10-25-2010,6.0,2.0,3.0,6.0,7.0,14.0,14.0
10-26-2010,5.0,0.0,6.0,2.0,3.0,10.0,10.0
10-27-2010,6.0,0.0,5.0,5.0,5.0,13.0,13.0
10-28-2010,0.0,0.0,11.0,6.0,6.0,13.0,13.0
10-29-2010,2.0,2.0,6.0,3.0,4.0,9.0,9.0
11-01-2010,4.0,1.0,6.0,4.0,5.0,12.0,12.0
11-02-2010,4.0,0.0,6.0,6.0,7.0,13.0,13.0
11-03-2010,5.0,0.0,5.0,6.0,7.0,12.0,12.0
11-04-2010,7.0,0.0,6.0,5.0,6.0,12.0,12.0
11-05-2010,5.0,1.0,5.0,5.0,6.0,11.0,11.0
04-17-2010,0.0,0.0,0.0,1.0,1.0,0.0,0.0
05-08-2010,0.0,0.0,0.0,1.0,0.0,0.0,0.0
