str_date,Negative,Neutral,Positive,Logoff,Logon,Connect,Disconnect
03-31-2011,5.0,1.0,4.0,4,5,4,4
04-01-2010,4.0,0.0,5.0,3,4,2,2
04-01-2011,2.0,0.0,7.0,4,5,4,4
04-04-2011,5.0,0.0,5.0,3,4,5,5
04-05-2010,3.0,1.0,6.0,3,4,4,4
04-05-2011,1.0,1.0,7.0,4,4,2,2
04-06-2010,2.0,0.0,8.0,2,2,1,1
04-06-2011,4.0,0.0,6.0,2,3,2,2
04-07-2010,5.0,1.0,4.0,2,3,2,2
04-07-2011,4.0,0.0,6.0,3,4,3,3
04-08-2010,4.0,0.0,6.0,3,4,4,4
04-08-2011,4.0,0.0,6.0,3,4,3,3
04-09-2010,4.0,0.0,6.0,2,3,1,1
04-11-2011,3.0,0.0,7.0,4,5,3,3
04-12-2010,5.0,0.0,5.0,3,3,3,3
04-12-2011,4.0,1.0,5.0,2,3,2,2
04-13-2010,7.0,1.0,2.0,4,5,4,4
04-13-2011,1.0,1.0,7.0,2,3,4,4
04-14-2010,3.0,0.0,5.0,3,4,4,4
04-14-2011,3.0,1.0,6.0,4,5,3,3
04-15-2010,5.0,0.0,5.0,3,4,4,4
04-15-2011,3.0,1.0,6.0,3,4,3,3
04-16-2010,4.0,2.0,4.0,6,6,5,5
04-18-2011,3.0,2.0,5.0,2,3,2,2
04-19-2010,5.0,0.0,5.0,6,7,5,5
04-19-2011,5.0,0.0,5.0,5,6,3,3
04-20-2010,5.0,0.0,4.0,6,7,7,7
04-20-2011,4.0,1.0,5.0,3,4,2,2
04-21-2010,3.0,0.0,4.0,6,7,6,6
04-21-2011,1.0,0.0,9.0,4,5,5,5
04-22-2010,3.0,1.0,6.0,6,7,5,5
04-23-2010,1.0,0.0,9.0,5,6,4,4
04-25-2011,2.0,0.0,8.0,6,7,7,7
04-26-2010,4.0,1.0,5.0,5,6,6,6
04-26-2011,1.0,0.0,1.0,5,5,4,4
04-27-2010,2.0,0.0,8.0,3,3,3,3
04-27-2011,2.0,1.0,7.0,3,4,3,3
04-28-2010,3.0,0.0,7.0,4,5,5,5
04-28-2011,3.0,0.0,7.0,5,6,4,4
04-29-2010,1.0,0.0,9.0,6,7,5,5
04-29-2011,3.0,1.0,6.0,2,3,2,2
04-30-2010,6.0,1.0,3.0,3,4,5,5
05-02-2011,2.0,0.0,7.0,5,6,5,5
05-03-2010,4.0,1.0,5.0,4,5,4,4
05-03-2011,5.0,1.0,4.0,3,4,3,3
05-04-2010,2.0,0.0,8.0,2,3,1,1
05-04-2011,0.0,0.0,6.0,3,3,2,2
05-05-2010,2.0,1.0,7.0,5,6,4,4
05-05-2011,2.0,0.0,8.0,3,3,4,4
05-06-2010,4.0,0.0,6.0,5,6,4,4
05-06-2011,5.0,0.0,5.0,3,4,4,4
05-07-2010,2.0,0.0,1.0,6,7,7,7
05-09-2011,3.0,2.0,5.0,5,6,6,6
05-10-2011,2.0,0.0,8.0,4,4,4,4
05-11-2010,0.0,0.0,1.0,5,6,4,4
05-11-2011,7.0,1.0,2.0,4,5,3,3
05-12-2010,5.0,0.0,5.0,2,3,2,2
05-12-2011,2.0,0.0,8.0,4,5,2,2
05-13-2010,2.0,0.0,7.0,5,6,5,5
05-13-2011,2.0,0.0,8.0,4,4,3,3
05-14-2010,5.0,0.0,5.0,4,4,3,3
05-16-2011,3.0,0.0,7.0,6,7,5,5
05-17-2010,3.0,0.0,7.0,3,4,4,4
05-18-2010,4.0,1.0,5.0,2,2,2,2
05-19-2010,6.0,1.0,3.0,5,6,5,5
05-20-2010,4.0,1.0,5.0,3,3,2,2
05-21-2010,2.0,1.0,7.0,3,3,4,4
05-24-2010,4.0,0.0,6.0,2,3,3,3
05-25-2010,4.0,0.0,5.0,6,7,6,6
05-26-2010,1.0,1.0,8.0,4,5,2,2
05-27-2010,4.0,1.0,2.0,2,2,2,2
05-28-2010,2.0,1.0,7.0,3,4,4,4
06-01-2010,3.0,1.0,6.0,5,5,6,6
06-02-2010,4.0,1.0,5.0,4,5,5,5
06-03-2010,2.0,0.0,7.0,6,7,5,5
06-04-2010,1.0,0.0,4.0,6,7,6,6
06-07-2010,3.0,0.0,3.0,5,5,5,5
06-08-2010,7.0,0.0,3.0,2,3,1,1
06-09-2010,3.0,1.0,6.0,4,5,4,4
06-10-2010,3.0,0.0,7.0,5,6,4,4
06-11-2010,4.0,0.0,6.0,5,6,5,5
06-14-2010,3.0,1.0,5.0,6,6,5,5
06-15-2010,2.0,2.0,6.0,2,3,1,1
06-16-2010,6.0,0.0,4.0,2,3,1,1
06-17-2010,2.0,0.0,7.0,4,5,3,3
06-18-2010,3.0,0.0,7.0,3,4,2,2
06-21-2010,3.0,0.0,7.0,6,6,6,6
06-22-2010,6.0,0.0,4.0,3,4,3,3
06-23-2010,4.0,0.0,6.0,4,5,3,3
06-24-2010,4.0,0.0,6.0,6,7,5,5
06-25-2010,2.0,0.0,8.0,3,4,3,3
06-28-2010,7.0,0.0,3.0,3,3,2,2
06-29-2010,3.0,0.0,3.0,2,3,1,1
06-30-2010,5.0,1.0,4.0,3,4,2,2
07-01-2010,5.0,0.0,5.0,3,4,2,2
07-02-2010,7.0,0.0,3.0,2,3,3,3
07-06-2010,2.0,0.0,8.0,2,2,1,1
07-07-2010,5.0,0.0,5.0,2,3,1,1
07-08-2010,4.0,1.0,5.0,5,5,4,4
07-09-2010,7.0,1.0,2.0,6,7,7,7
07-12-2010,3.0,0.0,7.0,2,3,2,2
07-13-2010,1.0,0.0,3.0,3,4,2,2
07-14-2010,1.0,0.0,8.0,4,5,4,4
07-15-2010,2.0,0.0,8.0,7,7,6,6
07-16-2010,3.0,1.0,6.0,6,7,6,6
07-19-2010,5.0,1.0,4.0,2,3,1,1
07-20-2010,6.0,0.0,4.0,5,6,8,8
07-21-2010,4.0,0.0,6.0,6,7,6,6
07-22-2010,3.0,0.0,7.0,4,5,4,4
07-23-2010,4.0,0.0,6.0,3,4,2,2
07-26-2010,4.0,0.0,6.0,5,6,5,5
07-27-2010,3.0,0.0,7.0,2,3,1,1
07-28-2010,4.0,0.0,6.0,2,3,3,3
07-29-2010,1.0,1.0,1.0,5,5,6,6
07-30-2010,6.0,0.0,4.0,6,7,7,7
08-02-2010,3.0,0.0,7.0,6,7,6,6
08-03-2010,4.0,0.0,6.0,4,5,5,5
08-04-2010,7.0,0.0,3.0,3,3,3,3
08-05-2010,6.0,0.0,4.0,3,4,2,2
08-06-2010,6.0,0.0,4.0,5,6,4,4
08-09-2010,4.0,0.0,6.0,3,3,2,2
08-10-2010,0.0,0.0,10.0,4,5,3,3
08-11-2010,1.0,2.0,7.0,4,5,3,3
08-12-2010,5.0,0.0,5.0,6,6,5,5
08-13-2010,2.0,3.0,5.0,2,3,2,2
08-16-2010,4.0,0.0,6.0,3,4,2,2
08-17-2010,5.0,0.0,5.0,6,7,5,5
08-18-2010,6.0,1.0,3.0,4,4,2,2
08-19-2010,3.0,0.0,7.0,4,4,5,5
08-20-2010,4.0,1.0,5.0,6,7,6,6
08-23-2010,4.0,1.0,5.0,3,4,2,2
08-24-2010,1.0,0.0,9.0,2,3,1,1
08-25-2010,8.0,0.0,2.0,2,3,2,2
08-26-2010,6.0,0.0,4.0,5,6,5,5
08-30-2010,2.0,1.0,7.0,4,5,3,3
08-31-2010,2.0,1.0,7.0,2,3,1,1
09-01-2010,3.0,0.0,7.0,5,6,5,5
09-02-2010,2.0,0.0,8.0,7,8,5,5
09-03-2010,2.0,2.0,6.0,4,5,6,6
09-07-2010,5.0,1.0,4.0,7,7,5,5
09-08-2010,5.0,1.0,4.0,5,6,4,4
09-09-2010,4.0,0.0,5.0,6,7,7,7
09-10-2010,4.0,1.0,5.0,4,5,3,3
09-13-2010,3.0,1.0,6.0,4,4,3,3
09-14-2010,4.0,0.0,6.0,5,5,5,5
09-15-2010,3.0,0.0,7.0,5,5,7,7
09-16-2010,2.0,0.0,8.0,2,3,1,1
09-17-2010,5.0,0.0,5.0,2,3,3,3
09-20-2010,5.0,0.0,5.0,5,6,4,4
09-21-2010,5.0,1.0,4.0,6,7,5,5
09-22-2010,3.0,0.0,7.0,6,7,7,7
09-23-2010,4.0,1.0,5.0,4,5,5,5
09-24-2010,2.0,1.0,7.0,6,7,7,7
09-27-2010,3.0,1.0,6.0,3,3,3,3
09-28-2010,5.0,1.0,4.0,3,4,3,3
09-29-2010,6.0,0.0,4.0,3,3,3,3
09-30-2010,6.0,0.0,4.0,6,7,5,5
10-01-2010,6.0,0.0,4.0,4,5,3,3
10-04-2010,4.0,1.0,5.0,3,4,4,4
10-05-2010,3.0,0.0,7.0,5,6,5,5
10-06-2010,2.0,0.0,8.0,4,5,2,2
10-07-2010,6.0,1.0,3.0,3,3,4,4
10-08-2010,5.0,0.0,5.0,2,3,1,1
10-11-2010,4.0,0.0,6.0,4,5,3,3
10-12-2010,1.0,0.0,9.0,6,7,5,5
10-13-2010,4.0,1.0,5.0,4,4,5,5
10-14-2010,5.0,1.0,4.0,6,7,5,5
10-15-2010,5.0,0.0,5.0,3,4,4,4
10-18-2010,3.0,0.0,7.0,3,4,3,3
10-19-2010,5.0,0.0,5.0,6,6,6,6
10-20-2010,2.0,2.0,6.0,5,5,3,3
10-21-2010,4.0,0.0,6.0,6,7,5,5
10-22-2010,6.0,0.0,4.0,2,3,2,2
10-25-2010,1.0,0.0,9.0,2,3,1,1
10-26-2010,2.0,0.0,8.0,6,7,5,5
10-27-2010,6.0,0.0,4.0,6,6,5,5
10-28-2010,5.0,0.0,4.0,2,2,3,3
10-29-2010,5.0,0.0,5.0,5,6,7,7
11-01-2010,4.0,0.0,6.0,2,3,1,1
11-02-2010,2.0,0.0,7.0,3,4,5,5
11-03-2010,0.0,0.0,9.0,6,6,5,5
11-04-2010,7.0,0.0,3.0,6,7,5,5
11-05-2010,5.0,1.0,4.0,6,6,5,5
11-08-2010,6.0,1.0,3.0,6,6,5,5
11-09-2010,1.0,0.0,0.0,2,3,2,2
11-10-2010,7.0,0.0,3.0,5,5,4,4
11-11-2010,6.0,0.0,4.0,2,3,2,2
11-12-2010,5.0,0.0,5.0,4,4,6,6
11-15-2010,5.0,0.0,5.0,3,4,2,2
11-16-2010,3.0,0.0,7.0,2,3,3,3
11-17-2010,3.0,0.0,7.0,7,8,6,6
11-18-2010,2.0,3.0,5.0,2,2,2,2
11-19-2010,5.0,3.0,2.0,6,7,5,5
11-22-2010,7.0,1.0,2.0,2,2,2,2
11-23-2010,2.0,0.0,8.0,6,6,4,4
11-24-2010,2.0,1.0,7.0,4,5,5,5
11-29-2010,1.0,0.0,9.0,2,3,4,4
11-30-2010,4.0,0.0,6.0,2,3,3,3
12-01-2010,6.0,0.0,4.0,4,5,5,5
12-02-2010,4.0,0.0,5.0,6,7,6,6
12-03-2010,6.0,0.0,3.0,3,4,5,5
12-06-2010,3.0,0.0,7.0,6,7,5,5
12-07-2010,2.0,1.0,7.0,3,4,2,2
12-08-2010,2.0,1.0,7.0,2,3,2,2
12-09-2010,3.0,0.0,7.0,5,4,6,6
12-10-2010,4.0,0.0,6.0,5,6,5,5
12-13-2010,4.0,0.0,6.0,3,4,4,4
12-14-2010,2.0,1.0,7.0,5,6,6,6
12-15-2010,4.0,0.0,6.0,4,5,3,3
12-16-2010,2.0,0.0,8.0,3,4,2,2
12-17-2010,5.0,0.0,5.0,3,4,2,2
12-20-2010,2.0,0.0,8.0,3,3,3,3
12-21-2010,3.0,0.0,7.0,2,3,1,1
12-22-2010,1.0,0.0,9.0,5,6,4,4
12-27-2010,1.0,1.0,8.0,5,6,5,5
12-28-2010,5.0,1.0,4.0,4,4,2,2
12-29-2010,2.0,0.0,8.0,5,6,5,5
12-30-2010,2.0,0.0,0.0,2,3,2,2
03-16-2010,0.0,0.0,0.0,4,5,3,3
05-10-2010,0.0,0.0,0.0,3,4,3,3
08-27-2010,0.0,0.0,0.0,2,3,1,1
