str_date,Negative,Neutral,Positive,Logoff,Logon,Connect,Disconnect
01-30-2011,1.0,0.0,10.0,4,5,12,12
01-31-2011,5.0,0.0,6.0,2,3,9,9
02-01-2010,9.0,0.0,2.0,4,5,12,12
02-01-2011,4.0,0.0,7.0,4,5,10,10
02-02-2010,4.0,0.0,7.0,3,4,11,11
02-02-2011,6.0,0.0,5.0,4,5,11,11
02-03-2010,2.0,1.0,7.0,5,6,14,14
02-03-2011,2.0,1.0,8.0,4,4,12,12
02-04-2010,5.0,0.0,6.0,4,4,11,11
02-04-2011,3.0,2.0,6.0,4,5,12,12
02-05-2010,2.0,3.0,6.0,4,5,11,11
02-06-2010,3.0,0.0,8.0,5,6,13,13
02-07-2011,2.0,0.0,9.0,4,4,11,11
02-08-2010,2.0,1.0,8.0,5,5,13,13
02-08-2011,4.0,0.0,7.0,5,6,13,13
02-09-2010,7.0,1.0,3.0,5,6,13,13
02-09-2011,3.0,0.0,7.0,5,6,13,13
02-10-2010,1.0,0.0,10.0,6,7,14,13
02-10-2011,2.0,0.0,9.0,5,6,13,13
02-11-2010,6.0,0.0,5.0,3,4,11,11
02-11-2011,4.0,2.0,5.0,6,6,14,14
02-12-2010,2.0,1.0,7.0,2,2,10,10
02-14-2011,4.0,0.0,7.0,6,7,11,11
02-15-2010,5.0,0.0,5.0,2,3,9,9
02-15-2011,3.0,0.0,8.0,6,7,13,12
02-16-2010,2.0,0.0,9.0,4,4,12,12
02-16-2011,5.0,1.0,5.0,5,6,13,13
02-17-2010,4.0,0.0,7.0,2,3,10,10
02-17-2011,7.0,1.0,3.0,5,6,13,13
02-18-2010,2.0,0.0,6.0,2,2,10,10
02-18-2011,8.0,1.0,2.0,2,3,8,8
02-19-2010,4.0,1.0,6.0,4,5,11,11
02-20-2010,6.0,1.0,4.0,3,4,11,11
02-21-2011,2.0,1.0,8.0,6,7,13,13
02-22-2010,5.0,0.0,4.0,3,4,10,10
02-22-2011,3.0,0.0,3.0,3,4,9,9
02-23-2010,3.0,1.0,6.0,4,4,12,12
02-23-2011,3.0,0.0,8.0,3,4,10,10
02-24-2010,5.0,1.0,5.0,3,4,11,11
02-24-2011,3.0,0.0,8.0,4,5,12,12
02-25-2010,4.0,0.0,7.0,6,7,13,13
02-25-2011,5.0,0.0,6.0,5,6,11,11
02-26-2010,5.0,0.0,6.0,4,4,11,11
02-26-2011,4.0,0.0,7.0,3,3,11,11
02-28-2011,6.0,0.0,5.0,6,7,13,13
03-01-2010,6.0,1.0,4.0,3,4,10,10
03-01-2011,4.0,0.0,2.0,6,7,12,12
03-02-2010,5.0,1.0,5.0,4,5,13,13
03-02-2011,2.0,0.0,9.0,6,7,12,11
03-03-2010,4.0,0.0,7.0,5,5,12,12
03-03-2011,4.0,0.0,7.0,3,3,11,11
03-04-2010,6.0,1.0,3.0,3,4,10,10
03-04-2011,5.0,1.0,5.0,6,6,13,13
03-05-2010,6.0,2.0,2.0,6,7,13,13
03-07-2011,3.0,0.0,8.0,6,7,14,14
03-08-2010,2.0,0.0,9.0,2,3,10,9
03-08-2011,5.0,1.0,3.0,4,5,12,12
03-09-2010,4.0,0.0,7.0,2,3,10,10
03-09-2011,3.0,0.0,8.0,4,5,12,12
03-10-2010,4.0,0.0,7.0,5,6,13,13
03-10-2011,4.0,1.0,6.0,4,5,11,11
03-11-2010,5.0,1.0,5.0,6,7,14,14
03-11-2011,4.0,0.0,2.0,6,7,13,13
03-12-2010,6.0,1.0,4.0,5,6,11,11
03-13-2010,4.0,0.0,5.0,6,7,12,12
03-14-2011,3.0,0.0,8.0,3,4,11,11
03-15-2010,9.0,0.0,2.0,6,7,12,12
03-15-2011,2.0,1.0,8.0,5,6,12,12
03-16-2010,3.0,1.0,7.0,4,5,11,10
03-16-2011,4.0,0.0,7.0,3,4,11,11
03-17-2010,4.0,0.0,7.0,5,5,12,12
03-17-2011,6.0,0.0,4.0,3,4,11,11
03-18-2010,7.0,1.0,3.0,5,6,12,12
03-18-2011,3.0,1.0,7.0,3,4,10,10
03-19-2010,3.0,1.0,6.0,5,6,11,11
03-20-2011,3.0,1.0,7.0,5,6,13,13
03-21-2011,4.0,0.0,7.0,6,7,13,13
03-22-2010,3.0,1.0,7.0,4,5,12,12
03-22-2011,3.0,0.0,0.0,3,3,11,11
03-23-2010,2.0,0.0,9.0,2,3,10,10
03-23-2011,3.0,1.0,7.0,5,6,14,14
03-24-2010,2.0,1.0,8.0,3,4,10,10
03-24-2011,5.0,0.0,6.0,6,7,13,13
03-25-2010,2.0,1.0,8.0,3,4,11,11
03-25-2011,5.0,0.0,6.0,3,4,10,10
03-26-2010,6.0,0.0,5.0,5,5,12,12
03-26-2011,6.0,1.0,4.0,5,6,13,13
03-27-2010,4.0,0.0,7.0,3,4,11,11
03-28-2011,6.0,0.0,5.0,3,4,10,10
03-29-2010,3.0,1.0,7.0,4,5,12,12
03-29-2011,7.0,0.0,4.0,3,4,10,10
03-30-2010,4.0,0.0,7.0,6,7,13,13
03-30-2011,5.0,0.0,6.0,3,3,11,11
03-31-2010,2.0,0.0,9.0,6,7,13,13
03-31-2011,4.0,1.0,6.0,3,4,9,9
04-01-2010,6.0,0.0,5.0,4,4,11,11
04-01-2011,4.0,0.0,7.0,4,5,9,9
04-02-2010,4.0,0.0,7.0,3,4,10,10
04-04-2011,2.0,1.0,7.0,2,2,10,10
04-05-2010,7.0,0.0,4.0,2,3,9,9
04-05-2011,4.0,0.0,7.0,3,4,11,11
04-06-2010,4.0,1.0,6.0,3,4,11,11
04-06-2011,2.0,0.0,9.0,6,6,14,14
04-07-2010,4.0,0.0,7.0,6,6,14,13
04-07-2011,4.0,0.0,7.0,6,7,13,13
04-08-2010,2.0,0.0,8.0,5,6,11,11
04-08-2011,4.0,0.0,7.0,3,4,11,11
04-09-2010,3.0,1.0,7.0,3,4,11,11
04-11-2011,1.0,0.0,10.0,6,7,14,14
04-12-2010,0.0,0.0,1.0,2,3,9,9
04-12-2011,8.0,0.0,3.0,6,6,14,14
04-13-2010,4.0,1.0,6.0,5,6,13,13
04-13-2011,2.0,1.0,8.0,3,4,11,11
04-14-2010,5.0,0.0,5.0,3,4,11,11
04-14-2011,6.0,0.0,5.0,5,6,13,13
04-15-2010,5.0,0.0,6.0,2,2,9,9
04-15-2011,3.0,1.0,7.0,6,6,11,11
04-16-2010,2.0,1.0,8.0,2,2,10,10
04-17-2010,2.0,0.0,9.0,5,6,13,13
04-18-2011,3.0,2.0,5.0,5,6,13,13
04-19-2010,5.0,0.0,6.0,3,4,11,11
04-19-2011,6.0,0.0,5.0,2,3,9,9
04-20-2010,4.0,1.0,5.0,2,2,9,9
04-20-2011,3.0,0.0,8.0,6,6,13,13
04-21-2010,7.0,1.0,3.0,5,6,13,13
04-21-2011,4.0,1.0,6.0,2,3,10,10
04-22-2010,5.0,0.0,6.0,6,7,11,11
04-22-2011,1.0,0.0,10.0,2,3,10,10
04-23-2010,4.0,1.0,6.0,4,5,12,12
04-25-2011,2.0,0.0,9.0,5,6,13,13
04-26-2010,5.0,0.0,5.0,6,7,13,13
04-26-2011,5.0,0.0,6.0,3,4,10,10
04-27-2010,4.0,1.0,6.0,2,2,10,10
04-27-2011,2.0,0.0,9.0,5,5,13,13
04-28-2010,7.0,1.0,3.0,5,6,10,10
04-28-2011,4.0,0.0,7.0,2,3,10,10
04-29-2010,4.0,0.0,7.0,2,3,10,10
04-29-2011,2.0,3.0,6.0,4,5,12,12
04-30-2010,3.0,1.0,6.0,2,3,8,8
05-02-2011,3.0,0.0,8.0,2,3,9,9
05-03-2010,3.0,2.0,6.0,6,6,14,14
05-03-2011,1.0,1.0,9.0,4,5,12,12
05-04-2010,5.0,0.0,6.0,4,5,12,12
05-04-2011,5.0,0.0,6.0,4,5,13,13
05-05-2010,9.0,0.0,2.0,4,5,12,12
05-05-2011,5.0,0.0,6.0,5,6,13,13
05-06-2010,5.0,1.0,5.0,5,5,12,11
05-06-2011,2.0,1.0,8.0,4,5,12,12
05-07-2010,4.0,2.0,5.0,5,6,13,13
05-07-2011,5.0,0.0,6.0,2,2,8,8
05-08-2010,5.0,0.0,5.0,2,2,10,10
05-09-2011,1.0,1.0,9.0,3,3,10,10
05-10-2010,3.0,0.0,6.0,4,5,12,12
05-10-2011,5.0,0.0,6.0,6,7,14,14
05-11-2010,5.0,0.0,6.0,3,4,11,11
05-11-2011,6.0,1.0,4.0,6,7,14,14
05-12-2010,5.0,1.0,5.0,5,6,12,12
05-12-2011,6.0,0.0,5.0,3,4,10,10
05-13-2010,3.0,0.0,8.0,2,3,9,9
05-13-2011,1.0,0.0,10.0,4,5,11,11
05-14-2010,5.0,0.0,6.0,6,7,14,14
05-16-2011,4.0,1.0,6.0,6,7,14,14
05-17-2010,1.0,1.0,9.0,3,4,11,11
05-18-2010,4.0,1.0,5.0,2,2,9,9
05-19-2010,7.0,0.0,4.0,4,4,11,11
05-20-2010,2.0,1.0,8.0,3,4,10,10
05-21-2010,5.0,0.0,6.0,3,4,11,11
05-24-2010,6.0,1.0,4.0,6,7,13,13
05-25-2010,6.0,0.0,4.0,4,5,11,11
05-26-2010,0.0,0.0,11.0,5,6,13,13
05-27-2010,6.0,1.0,4.0,5,5,12,12
05-28-2010,5.0,0.0,6.0,5,6,13,13
05-30-2010,3.0,0.0,7.0,3,3,8,8
05-31-2010,2.0,0.0,9.0,3,4,9,9
06-01-2010,3.0,0.0,8.0,2,3,10,10
06-02-2010,4.0,2.0,5.0,2,3,10,10
06-03-2010,4.0,0.0,7.0,4,5,12,12
06-04-2010,7.0,0.0,4.0,5,5,12,12
06-07-2010,1.0,1.0,6.0,4,5,12,12
06-08-2010,6.0,1.0,4.0,5,5,13,12
06-09-2010,8.0,0.0,3.0,4,5,12,12
06-10-2010,4.0,1.0,6.0,3,4,11,11
06-11-2010,4.0,1.0,6.0,2,3,10,10
06-13-2010,6.0,1.0,4.0,4,5,9,9
06-14-2010,7.0,1.0,3.0,4,5,11,11
06-15-2010,8.0,0.0,3.0,6,7,14,14
06-16-2010,6.0,0.0,4.0,4,5,12,12
06-17-2010,1.0,0.0,4.0,3,3,11,11
06-18-2010,6.0,0.0,5.0,2,3,10,10
06-21-2010,4.0,1.0,6.0,5,6,12,11
06-22-2010,4.0,0.0,7.0,5,6,13,13
06-23-2010,6.0,1.0,4.0,2,3,10,10
06-24-2010,4.0,0.0,7.0,6,7,14,14
06-25-2010,5.0,1.0,5.0,3,4,9,9
06-28-2010,0.0,1.0,4.0,3,3,11,11
06-29-2010,9.0,0.0,2.0,6,7,14,14
06-30-2010,4.0,0.0,6.0,3,4,10,10
07-01-2010,1.0,0.0,3.0,2,3,9,9
07-02-2010,6.0,0.0,4.0,6,7,14,14
07-06-2010,6.0,1.0,4.0,6,7,11,11
07-07-2010,3.0,0.0,8.0,6,7,12,12
07-08-2010,4.0,1.0,5.0,6,7,14,14
07-09-2010,4.0,0.0,7.0,4,5,11,11
07-12-2010,4.0,0.0,7.0,2,3,8,8
07-13-2010,2.0,0.0,9.0,5,5,12,12
07-14-2010,6.0,0.0,4.0,5,6,13,13
07-15-2010,6.0,0.0,5.0,2,2,9,9
07-16-2010,5.0,1.0,5.0,5,6,13,13
07-19-2010,3.0,0.0,8.0,4,4,10,10
07-20-2010,2.0,1.0,8.0,3,4,11,11
07-21-2010,4.0,1.0,6.0,5,6,12,12
07-22-2010,4.0,2.0,5.0,6,6,14,14
07-23-2010,4.0,0.0,7.0,3,4,11,11
07-26-2010,3.0,0.0,8.0,5,6,13,13
07-27-2010,7.0,0.0,4.0,5,5,12,12
07-28-2010,5.0,1.0,5.0,4,5,12,12
07-29-2010,4.0,0.0,7.0,6,6,14,14
07-30-2010,4.0,0.0,6.0,2,3,9,9
08-02-2010,6.0,1.0,3.0,6,6,13,13
08-03-2010,3.0,2.0,6.0,6,7,14,14
08-04-2010,3.0,0.0,8.0,3,4,11,11
08-05-2010,4.0,1.0,6.0,6,6,14,13
08-06-2010,4.0,0.0,7.0,5,6,12,12
08-09-2010,0.0,0.0,11.0,4,5,12,12
08-10-2010,4.0,0.0,7.0,2,3,10,10
08-11-2010,3.0,0.0,8.0,3,4,11,11
08-12-2010,3.0,0.0,8.0,5,6,13,13
08-13-2010,4.0,0.0,7.0,3,4,11,11
08-16-2010,7.0,0.0,4.0,5,6,13,13
08-17-2010,2.0,0.0,9.0,2,2,10,10
08-18-2010,3.0,0.0,8.0,2,3,9,9
08-19-2010,6.0,1.0,3.0,4,4,11,11
08-20-2010,4.0,1.0,6.0,3,4,11,11
08-23-2010,4.0,0.0,7.0,4,5,12,12
08-24-2010,2.0,0.0,9.0,2,3,10,10
08-25-2010,3.0,1.0,6.0,5,6,13,13
08-26-2010,5.0,0.0,6.0,3,3,11,11
08-27-2010,5.0,2.0,4.0,5,5,12,12
08-30-2010,6.0,0.0,5.0,2,3,10,10
08-31-2010,2.0,0.0,9.0,3,4,11,11
09-01-2010,2.0,1.0,8.0,2,3,10,10
09-02-2010,5.0,1.0,5.0,5,6,13,13
09-03-2010,3.0,1.0,4.0,5,6,13,13
09-06-2010,3.0,2.0,6.0,3,4,9,9
09-07-2010,4.0,1.0,6.0,4,5,12,12
09-08-2010,3.0,2.0,6.0,5,5,12,11
09-09-2010,5.0,0.0,6.0,3,3,11,11
09-10-2010,5.0,1.0,5.0,2,2,10,10
09-13-2010,0.0,0.0,1.0,6,7,14,14
09-14-2010,5.0,1.0,5.0,6,7,13,13
09-15-2010,4.0,1.0,6.0,4,5,11,11
09-16-2010,3.0,0.0,8.0,5,6,12,12
09-17-2010,2.0,0.0,8.0,5,6,12,12
09-20-2010,5.0,0.0,5.0,6,6,13,13
09-21-2010,6.0,1.0,4.0,5,6,12,12
09-22-2010,6.0,0.0,5.0,5,6,12,12
09-23-2010,8.0,0.0,3.0,3,4,11,11
09-24-2010,6.0,0.0,5.0,4,5,12,11
09-27-2010,5.0,0.0,6.0,4,5,11,11
09-28-2010,4.0,0.0,7.0,4,5,12,12
09-29-2010,3.0,2.0,6.0,5,6,12,12
09-30-2010,3.0,0.0,8.0,4,5,12,12
10-01-2010,3.0,0.0,8.0,4,4,11,11
10-03-2010,11.0,0.0,0.0,3,3,11,10
10-04-2010,4.0,0.0,7.0,5,6,12,12
10-05-2010,3.0,2.0,6.0,3,4,11,11
10-06-2010,5.0,0.0,6.0,5,6,12,12
10-07-2010,5.0,0.0,6.0,2,2,10,10
10-08-2010,6.0,1.0,4.0,2,3,10,9
10-11-2010,2.0,0.0,2.0,4,5,12,12
10-12-2010,6.0,0.0,5.0,6,7,14,14
10-13-2010,2.0,1.0,8.0,4,5,11,11
10-14-2010,3.0,0.0,8.0,5,5,13,13
10-15-2010,1.0,0.0,5.0,4,5,12,12
10-18-2010,7.0,0.0,4.0,3,4,9,8
10-19-2010,2.0,1.0,8.0,2,3,10,9
10-20-2010,4.0,0.0,7.0,5,6,12,12
10-21-2010,1.0,1.0,9.0,6,6,13,13
10-22-2010,7.0,0.0,4.0,5,6,12,12
10-25-2010,4.0,1.0,6.0,4,5,11,11
10-26-2010,1.0,0.0,10.0,3,4,11,11
10-27-2010,3.0,0.0,6.0,4,5,12,12
10-28-2010,3.0,0.0,8.0,2,3,10,9
10-29-2010,5.0,0.0,6.0,6,7,14,14
11-01-2010,3.0,0.0,8.0,6,7,12,12
11-02-2010,6.0,0.0,5.0,2,2,10,10
11-03-2010,1.0,0.0,2.0,2,2,10,10
11-04-2010,3.0,0.0,8.0,3,4,10,10
11-05-2010,3.0,0.0,8.0,5,6,12,12
11-06-2010,1.0,0.0,10.0,2,3,10,10
11-08-2010,3.0,1.0,7.0,2,3,9,9
11-09-2010,5.0,0.0,6.0,3,4,10,10
11-10-2010,7.0,0.0,4.0,3,4,9,9
11-11-2010,2.0,0.0,3.0,3,3,9,9
11-12-2010,1.0,1.0,9.0,5,6,11,11
11-15-2010,0.0,0.0,4.0,6,7,14,14
11-16-2010,5.0,0.0,6.0,2,2,10,10
11-17-2010,3.0,1.0,7.0,6,7,13,13
11-18-2010,6.0,1.0,4.0,4,4,10,10
11-19-2010,4.0,0.0,7.0,3,4,11,11
11-20-2010,3.0,2.0,6.0,3,4,10,10
11-22-2010,4.0,0.0,7.0,3,4,11,11
11-23-2010,1.0,0.0,10.0,2,3,9,9
11-24-2010,4.0,0.0,7.0,4,4,11,11
11-25-2010,6.0,0.0,5.0,6,7,13,13
11-26-2010,1.0,0.0,10.0,3,4,9,9
11-29-2010,3.0,1.0,7.0,4,5,12,12
11-30-2010,1.0,0.0,3.0,2,3,10,10
12-01-2010,0.0,1.0,10.0,5,6,13,13
12-02-2010,0.0,0.0,11.0,2,3,8,8
12-03-2010,3.0,1.0,7.0,2,3,8,8
12-06-2010,1.0,0.0,9.0,4,5,12,12
12-07-2010,3.0,2.0,6.0,2,3,10,10
12-08-2010,6.0,1.0,4.0,6,7,14,14
12-09-2010,4.0,1.0,6.0,5,6,10,9
12-10-2010,8.0,0.0,3.0,4,5,11,11
12-13-2010,5.0,0.0,6.0,6,7,14,14
12-14-2010,4.0,2.0,5.0,2,3,8,8
12-15-2010,2.0,0.0,9.0,3,4,10,10
12-16-2010,6.0,0.0,5.0,5,6,13,13
12-17-2010,1.0,0.0,1.0,4,4,11,11
12-20-2010,6.0,1.0,4.0,3,4,11,11
12-21-2010,4.0,1.0,5.0,5,6,13,13
12-22-2010,3.0,0.0,8.0,2,3,10,10
12-23-2010,7.0,0.0,4.0,3,4,11,11
12-24-2010,4.0,0.0,7.0,3,4,11,11
12-27-2010,1.0,1.0,9.0,5,6,13,13
12-28-2010,2.0,1.0,8.0,4,5,12,12
12-29-2010,5.0,0.0,6.0,3,4,11,11
12-30-2010,4.0,0.0,7.0,2,3,9,9
12-31-2010,2.0,0.0,9.0,3,3,11,11
