str_date,Negative,Neutral,Positive,Logoff,Logon,Connect,Disconnect
9/27/2010,1,0,0,1,1,3,3
9/28/2010,1,0,0,1,1,7,7
9/29/2010,1,0,0,1,1,1,1
3/5/2010,0,0,0,1,1,1,1
4/5/2010,0,0,0,1,1,3,3
4/6/2010,0,0,0,1,1,3,3
4/20/2010,0,0,0,1,1,1,1
5/6/2010,0,0,0,1,1,3,3
8/19/2010,0,0,0,1,1,2,2
9/9/2010,0,0,0,1,1,1,1
